client_id,profil,montant_total,nb_transactions,montant_moyen,recommendation_1,recommendation_2,recommendation_3,recommendation_alert,recommandation_type
03e1c88f-c891-49c7-a909-0015a236eda1,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
ae76fccc-2db8-42da-9614-e053822d9307,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
ff431051-7923-4ea6-a09d-78409eb00b40,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
8660cb08-6065-49be-8c2e-1eaceb6ce143,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
3899e8f6-8752-4c3c-b531-c58db258ef6c,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
875510cf-bf3c-495f-b236-9400ff31ef89,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
daa8ead0-2c40-4908-96d6-1a770715b215,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
37af413c-af55-42ff-873c-eb612f6dd571,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
37015bfd-8d4c-4de7-9c23-373cf580e8b5,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
b3aee780-22a7-4bdb-a2f5-81f2e7c32377,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
36f56c67-b6ee-422c-a220-88274838e893,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
b39c7e1a-7783-4935-ac32-96b40f4ba156,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
b33472d5-f752-47b8-8ef8-ca3c7982fe2e,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
b2fe59ee-e459-43fb-be3c-9e84c751639b,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
b55abfdf-6bf0-4d01-a96b-f3961301bbec,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
ab4336c6-6e2a-4099-9311-035129ea23da,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
8620130c-f281-4f07-8572-450897944f98,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
0595106c-d743-4ae5-8fff-0900ea1e0384,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
04caf34a-8792-4f6c-918c-ff231844fd9c,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
68c093e3-a138-4905-8cd5-e6346038be3c,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
6927c882-4185-4c36-bd51-b0a9bd813c7b,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
01b2adc8-fc00-4768-a425-c973514abd82,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
0014138d-da41-45e9-977d-145a23848b3a,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
60269f75-e6d9-463d-8450-f25cf3b86a56,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
e1390326-231b-48df-85ed-e1ea31b5b305,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
e086fc8f-4300-4afb-92be-4aa618681f4c,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
60327116-6c6b-4cd4-aa4d-ce532e22e795,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
31e9030b-0fef-4074-ba52-5fb7f62ac00b,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
b90deac0-3323-4d34-91ee-925ad3a5e293,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
e2ec1b3d-9cc9-4a6c-9551-17252286007e,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
e173415d-0585-4fc5-9f13-b9be7c331169,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
3221dcba-7863-4036-816d-5dc3247e3bae,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
777a4a97-3fa4-44da-a811-d75b4b6ab6f9,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
77d12433-562d-4323-81a3-5bfadbf194da,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
365913cc-68a5-4043-8df5-b77c8b8ab25f,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
3edac180-5f70-4518-9f3a-b3c41013820a,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
406771d6-c8b7-4748-b406-fc9cb97f84d0,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
522ec7e0-62f3-43fc-8233-9a92c38dbd72,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
861a85f1-4239-4e17-b1bb-dcecf691f99d,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
d8def719-a78e-49cb-b6dc-87046c393994,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
d8e0e7f0-3ac3-45d9-b71d-a1cbef9f7121,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
1def25c4-3d78-4c2c-86cd-316a7a8874d9,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
5ebe611c-7b53-4c5b-8145-c327fc0b5865,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
408af84f-4ed1-49e5-85ef-677e2d8ca678,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
81d715c6-6449-4be2-8841-c382626b45ba,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
b6c39168-9325-4511-b923-fce7fc431c7f,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
b667b90d-b42b-4132-a88a-ce53e9713a7b,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
b4b525a4-e69f-4f15-8fb0-548985e57180,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
ab0d62e4-8e20-4ab1-a930-21cc392c40fc,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
aa82916f-c5b0-472d-8c55-3bdd570080eb,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
aa79e87b-a7ca-48fe-8882-7efff49c0b6a,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
ac9eda40-eeeb-49fe-a7fd-0f500ff804f8,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
ac6514a3-5918-497c-8564-f3b4a250a16f,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
abc0d047-08c9-43f7-bbbd-989109346cf6,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
b4f33e6b-5e23-4551-ac0e-e01f09cb990a,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
afdfaf5f-675f-41f8-837b-24a1de61b155,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
dc9802a8-6a66-48e9-82f5-239cc796d949,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
dd7496c4-5add-4b94-9a07-1cd4b7e1cf12,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
dda3ce61-f60f-4bd5-b857-400f814869e6,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
dde408b9-e715-42cc-a54f-1f54af61ceae,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
de75fccf-1cc7-4b79-af88-c77914c33ea1,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
50dd4c9b-1860-49ef-850d-c9a1f6c9a69f,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
bb0e5f97-a45a-42fe-a071-f9cf7c68d39b,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
42bd9518-ed13-4b72-a821-43bda3e4dbc9,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
4fba543d-e416-4bfa-9f64-0e6f2074385e,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
e9b11090-1a85-4922-8efa-d86d8fe1ff3c,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
ea403810-7679-4bb5-9dd7-271ec909464f,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
45a92889-35b9-4fa7-8651-835622164bd8,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
4503106d-7214-49a7-8f73-ab230831dac0,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
45d5d5bf-1953-44e2-9c93-93ae1e3b9fa3,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
e4a2c3b2-a8a4-422e-8c7d-cbccd7072d97,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
a702bde1-c701-454d-8d12-67655b119640,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
44b9565e-34e7-43e0-a9d9-dfa5623bfc62,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
a2c027cc-b01a-4438-a124-787b4331e129,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
11ce6ecb-0308-4d33-a98d-df2a8438d329,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
e816d7e9-00fd-4818-8bed-64a5a7b30f00,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
62393847-fd36-428b-9ff1-657b58584b07,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
bb9e958f-96e4-4922-850e-5cd3218dde00,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
a5bfc762-420f-4fd5-9d28-be322235b1b2,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
835c667f-2f29-4b40-ad9a-1189034afd8b,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
1404e476-f614-4767-8efc-6ce589441a30,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
7b169eec-53d7-493d-88d8-7d05a726c66e,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
7b36b5d9-6521-4f16-8dd9-2c8158b2a4ce,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
7aaa4594-5b79-4db4-9e0e-9af499d926e2,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
e44cd66a-78d1-42dd-a6dc-a7e4b6acd8af,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
e5e349c5-1f98-4c56-9e00-cd75f8c41b0a,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
6e9fc0f9-f594-4669-91fe-6c14439edb32,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
ef65a44d-2823-4628-9387-9b5c695c3a84,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
f01eec5f-ce29-45b8-a724-10dcd859b258,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
f1115f1e-69cf-4417-bcd8-920294f54f02,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
6bbb744d-c39c-4814-9582-d92668f746dd,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
23d103ff-c454-49a6-8d50-0b8a8aadc2bf,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
23841560-718a-4155-8ecc-acd64f5002b9,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
2489538d-67d5-43a1-a157-9505308386bb,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
5bdf9a5c-bf1e-471a-b5e3-452ef41749e7,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
0db12a88-db0c-4189-a7d4-4d1499b72337,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
ee27d80d-5950-468f-bf58-19db018c5525,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
ee152b59-0441-4456-b2da-2c07a2a33519,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
6e91ebaa-e78f-486e-95e3-81eb5468cc2f,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
21f39d84-818f-4528-8afe-73562a0a2ebf,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
489ae768-d96f-48a7-8ba9-feef101c5eaf,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
9bc3692c-8782-4fab-b748-101b1e874967,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
90162c2f-b4e5-47ed-bb6d-30f15d9a1198,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
6ddbd2d6-c765-4fc9-8276-8f066d773f78,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
eceb7353-d9cd-468e-9401-4f69e2a14199,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
eb319545-2ec0-41f0-a088-1758e32f8206,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
80675c3d-a2ff-4a61-bbe8-ded384569ce3,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
7fb996e7-c93c-4746-9b4d-eabb3759fb62,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
ea703c3b-dd8b-4c94-a71a-4023fe3a16c3,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
56b47047-3f9f-4c2c-b4c9-8e05423460cf,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
f17185ed-091b-483c-b59b-6f50d9d2caf7,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
0c4c4935-2bc0-434a-87d7-a5afaa1247da,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
0ca39f1c-d01b-4900-9dca-9ec969ce1dcf,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
994a2a6e-9890-4d44-aa1b-fe4953199e63,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
cb5c6620-5204-4f81-9b3d-a62a090a1089,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
ccc9642b-bd43-48f4-af4f-589bf9610cb7,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
cc8a9117-22f3-44ef-a244-0e52d952a13b,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
2d4c4d1a-2407-483f-bae4-ca810e94bfd1,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
2d16f3b2-4061-4bff-861a-e6c4b2648d99,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
9a31d600-b252-41f0-80d9-977e0bf7b5b7,Petit depensier regulier,2.0,1,2.0,Defis epargne: Economisez 50 TND par mois,Conseils financiers pour petits budgets,Recompenses pour regularite,Augmentez vos transactions pour plus de recompenses,education
9ab1a4ab-db14-48d0-b56b-577e65447943,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
092a9775-ca9a-4ec0-8bff-0148d80906de,Micro-transactionneur (Fidele),2.0,2,1.0,Fidelite petits achats quotidiens,Offres commerces de proximite,Visualisation depenses cumulees,2 transactions cumulees = 2 TND,fidelisation
